source language,target language,engine name
uk,id,Google
uk,ig,Google
uk,ilo,Google
uk,is,Google
uk,it,Google
uk,ja,Google
uk,jv,Google
uk,ka,Google
uk,kk,Google
uk,km,Google
uk,kn,Google
uk,ko,Google
uk,ku,Google
uk,ky,Google
uk,la,Google
uk,lb,Google
uk,lg,Google
uk,ln,Google
uk,lo,Google
uk,lt,Google
uk,lv,Google
uk,mai,Google
uk,mg,Google
uk,mi,Google
uk,mk,Google
uk,ml,Google
uk,mn,Google
uk,mni,Google
uk,mr,Google
uk,ms,Google
uk,mt,Google
uk,my,Google
uk,ne,Google
uk,nl,Google
uk,no,Google
uk,nso,Google
uk,ny,Google
uk,om,Google
uk,or,Google
uk,pa,Google
uk,pl,Google
uk,ps,Google
uk,pt,Google
uk,qu,Google
uk,ro,Google
uk,ru,Google
uk,rw,Google
uk,sa,Google
uk,sd,Google
uk,sh,Google
uk,si,Google
uk,simple,Google
uk,sk,Google
uk,sl,Google
uk,sm,Google
uk,sn,Google
uk,so,Google
uk,sq,Google
uk,sr,Google
uk,st,Google
uk,su,Google
uk,sv,Google
uk,sw,Google
uk,ta,Google
uk,te,Google
uk,tg,Google
uk,th,Google
uk,ti,Google
uk,tk,Google
uk,tl,Google
uk,tr,Google
uk,ts,Google
uk,tt,Google
uk,tw,Google
uk,ug,Google
uk,ur,Google
uk,uz,Google
uk,vi,Google
uk,wuu,Google
uk,xh,Google
uk,yi,Google
uk,yo,Google
uk,yue,Google
uk,zh,Google
uk,zu,Google
ur,af,Google
ur,am,Google
ur,ar,Google
ur,arz,Google
ur,as,Google
ur,ay,Google
ur,az,Google
ur,be,Google
ur,be-tarask,Google
ur,bg,Google
ur,bho,Google
ur,bm,Google
ur,bn,Google
ur,bs,Google
ur,ca,Google
ur,ceb,Google
ur,ckb,Google
ur,co,Google
ur,cs,Google
ur,cy,Google
ur,da,Google
ur,de,Google
ur,dv,Google
ur,ee,Google
ur,el,Google
ur,en,Google
ur,eo,Google
ur,es,Google
ur,et,Google
ur,eu,Google
ur,fa,Google
ur,fi,Google
ur,fr,Google
ur,fy,Google
ur,ga,Google
ur,gan,Google
ur,gd,Google
ur,gl,Google
ur,gn,Google
ur,gom,Google
ur,gu,Google
ur,ha,Google
ur,haw,Google
ur,he,Google
ur,hi,Google
ur,hr,Google
ur,ht,Google
ur,hu,Google
ur,hy,Google
ur,id,Google
ur,ig,Google
ur,ilo,Google
ur,is,Google
ur,it,Google
ur,ja,Google
ur,jv,Google
ur,ka,Google
ur,kk,Google
ur,km,Google
ur,kn,Google
ur,ko,Google
ur,ku,Google
ur,ky,Google
ur,la,Google
ur,lb,Google
ur,lg,Google
ur,ln,Google
ur,lo,Google
ur,lt,Google
ur,lv,Google
ur,mai,Google
ur,mg,Google
ur,mi,Google
ur,mk,Google
ur,ml,Google
ur,mn,Google
ur,mni,Google
ur,mr,Google
ur,ms,Google
ur,mt,Google
ur,my,Google
ur,ne,Google
ur,nl,Google
ur,no,Google
ur,nso,Google
ur,ny,Google
ur,om,Google
ur,or,Google
ur,pa,Google
ur,pl,Google
ur,ps,Google
ur,pt,Google
ur,qu,Google
ur,ro,Google
ur,ru,Google
ur,rw,Google
ur,sa,Google
ur,sd,Google
ur,sh,Google
ur,si,Google
ur,simple,Google
ur,sk,Google
ur,sl,Google
ur,sm,Google
ur,sn,Google
ur,so,Google
ur,sq,Google
ur,sr,Google
ur,st,Google
ur,su,Google
ur,sv,Google
ur,sw,Google
ur,ta,Google
ur,te,Google
ur,tg,Google
ur,th,Google
ur,ti,Google
ur,tk,Google
ur,tl,Google
ur,tr,Google
ur,ts,Google
ur,tt,Google
ur,tw,Google
ur,ug,Google
ur,uk,Google
ur,uz,Google
ur,vi,Google
ur,wuu,Google
ur,xh,Google
ur,yi,Google
ur,yo,Google
ur,yue,Google
ur,zh,Google
ur,zu,Google
uz,af,Google
uz,am,Google
uz,ar,Google
uz,arz,Google
uz,as,Google
uz,ay,Google
uz,az,Google
uz,be,Google
uz,be-tarask,Google
uz,bg,Google
uz,bho,Google
uz,bm,Google
uz,bn,Google
uz,bs,Google
uz,ca,Google
uz,ceb,Google
uz,ckb,Google
uz,co,Google
uz,cs,Google
uz,cy,Google
uz,da,Google
uz,de,Google
uz,dv,Google
uz,ee,Google
uz,el,Google
uz,en,Google
uz,eo,Google
uz,es,Google
uz,et,Google
uz,eu,Google
uz,fa,Google
uz,fi,Google
uz,fr,Google
uz,fy,Google
uz,ga,Google
uz,gan,Google
uz,gd,Google
uz,gl,Google
uz,gn,Google
uz,gom,Google
uz,gu,Google
uz,ha,Google
uz,haw,Google
uz,he,Google
uz,hi,Google
uz,hr,Google
uz,ht,Google
uz,hu,Google
uz,hy,Google
uz,id,Google
uz,ig,Google
uz,ilo,Google
uz,is,Google
uz,it,Google
uz,ja,Google
uz,jv,Google
uz,ka,Google
uz,kk,Google
uz,km,Google
uz,kn,Google
uz,ko,Google
uz,ku,Google
uz,ky,Google
uz,la,Google
uz,lb,Google
uz,lg,Google
uz,ln,Google
uz,lo,Google
uz,lt,Google
uz,lv,Google
uz,mai,Google
uz,mg,Google
uz,mi,Google
uz,mk,Google
uz,ml,Google
uz,mn,Google
uz,mni,Google
uz,mr,Google
uz,ms,Google
uz,mt,Google
uz,my,Google
uz,ne,Google
uz,nl,Google
uz,no,Google
uz,nso,Google
uz,ny,Google
uz,om,Google
uz,or,Google
uz,pa,Google
uz,pl,Google
uz,ps,Google
uz,pt,Google
uz,qu,Google
uz,ro,Google
uz,ru,Google
uz,rw,Google
uz,sa,Google
uz,sd,Google
uz,sh,Google
uz,si,Google
uz,simple,Google
uz,sk,Google
uz,sl,Google
uz,sm,Google
uz,sn,Google
uz,so,Google
uz,sq,Google
uz,sr,Google
uz,st,Google
uz,su,Google
uz,sv,Google
uz,sw,Google
uz,ta,Google
uz,te,Google
uz,tg,Google
uz,th,Google
uz,ti,Google
uz,tk,Google
uz,tl,Google
uz,tr,Google
uz,ts,Google
uz,tt,Google
uz,tw,Google
uz,ug,Google
uz,uk,Google
uz,ur,Google
uz,vi,Google
uz,wuu,Google
uz,xh,Google
uz,yi,Google
uz,yo,Google
uz,yue,Google
uz,zh,Google
uz,zu,Google
vi,af,Google
vi,am,Google
vi,ar,Google
vi,arz,Google
vi,as,Google
vi,ay,Google
vi,az,Google
vi,be,Google
vi,be-tarask,Google
vi,bg,Google
vi,bho,Google
vi,bm,Google
vi,bn,Google
vi,bs,Google
vi,ca,Google
vi,ceb,Google
vi,ckb,Google
vi,co,Google
vi,cs,Google
vi,cy,Google
vi,da,Google
vi,de,Google
vi,dv,Google
vi,ee,Google
vi,el,Google
vi,en,Google
vi,eo,Google
vi,es,Google
vi,et,Google
vi,eu,Google
vi,fa,Google
vi,fi,Google
vi,fr,Google
vi,fy,Google
vi,ga,Google
vi,gan,Google
vi,gd,Google
vi,gl,Google
vi,gn,Google
vi,gom,Google
vi,gu,Google
vi,ha,Google
vi,haw,Google
vi,he,Google
vi,hi,Google
vi,hr,Google
vi,ht,Google
vi,hu,Google
vi,hy,Google
vi,id,Google
vi,ig,Google
vi,ilo,Google
vi,is,Google
vi,it,Google
vi,ja,Google
vi,jv,Google
vi,ka,Google
vi,kk,Google
vi,km,Google
vi,kn,Google
vi,ko,Google
vi,ku,Google
vi,ky,Google
vi,la,Google
vi,lb,Google
vi,lg,Google
vi,ln,Google
vi,lo,Google
vi,lt,Google
vi,lv,Google
vi,mai,Google
vi,mg,Google
vi,mi,Google
vi,mk,Google
vi,ml,Google
vi,mn,Google
vi,mni,Google
vi,mr,Google
vi,ms,Google
vi,mt,Google
vi,my,Google
vi,ne,Google
vi,nl,Google
vi,no,Google
vi,nso,Google
vi,ny,Google
vi,om,Google
vi,or,Google
vi,pa,Google
vi,pl,Google
vi,ps,Google
vi,pt,Google
vi,qu,Google
vi,ro,Google
vi,ru,Google
vi,rw,Google
vi,sa,Google
vi,sd,Google
vi,sh,Google
vi,si,Google
vi,simple,Google
vi,sk,Google
vi,sl,Google
vi,sm,Google
vi,sn,Google
vi,so,Google
vi,sq,Google
vi,sr,Google
vi,st,Google
vi,su,Google
vi,sv,Google
vi,sw,Google
vi,ta,Google
vi,te,Google
vi,tg,Google
vi,th,Google
vi,ti,Google
vi,tk,Google
vi,tl,Google
vi,tr,Google
vi,ts,Google
vi,tt,Google
vi,tw,Google
vi,ug,Google
vi,uk,Google
vi,ur,Google
vi,uz,Google
vi,wuu,Google
vi,xh,Google
vi,yi,Google
vi,yo,Google
vi,yue,Google
vi,zh,Google
vi,zu,Google
wuu,af,Google
wuu,am,Google
wuu,ar,Google
wuu,arz,Google
wuu,as,Google
wuu,ay,Google
wuu,az,Google
wuu,be,Google
wuu,be-tarask,Google
wuu,bg,Google
wuu,bho,Google
wuu,bm,Google
wuu,bn,Google
wuu,bs,Google
wuu,ca,Google
wuu,ceb,Google
wuu,ckb,Google
wuu,co,Google
wuu,cs,Google
wuu,cy,Google
wuu,da,Google
wuu,de,Google
wuu,dv,Google
wuu,ee,Google
wuu,el,Google
wuu,en,Google
wuu,eo,Google
wuu,es,Google
wuu,et,Google
wuu,eu,Google
wuu,fa,Google
wuu,fi,Google
wuu,fr,Google
wuu,fy,Google
wuu,ga,Google
wuu,gan,Google
wuu,gd,Google
wuu,gl,Google
wuu,gn,Google
wuu,gom,Google
wuu,gu,Google
wuu,ha,Google
wuu,haw,Google
wuu,he,Google
wuu,hi,Google
wuu,hr,Google
wuu,ht,Google
wuu,hu,Google
wuu,hy,Google
wuu,id,Google
wuu,ig,Google
wuu,ilo,Google
wuu,is,Google
wuu,it,Google
wuu,ja,Google
wuu,jv,Google
wuu,ka,Google
wuu,kk,Google
wuu,km,Google
wuu,kn,Google
wuu,ko,Google
wuu,ku,Google
wuu,ky,Google
wuu,la,Google
wuu,lb,Google
wuu,lg,Google
wuu,ln,Google
wuu,lo,Google
wuu,lt,Google
wuu,lv,Google
wuu,mai,Google
wuu,mg,Google
wuu,mi,Google
wuu,mk,Google
wuu,ml,Google
wuu,mn,Google
wuu,mni,Google
wuu,mr,Google
wuu,ms,Google
wuu,mt,Google
wuu,my,Google
wuu,ne,Google
wuu,nl,Google
wuu,no,Google
wuu,nso,Google
wuu,ny,Google
wuu,om,Google
wuu,or,Google
wuu,pa,Google
wuu,pl,Google
wuu,ps,Google
wuu,pt,Google
wuu,qu,Google
wuu,ro,Google
wuu,ru,Google
wuu,rw,Google
wuu,sa,Google
wuu,sd,Google
wuu,sh,Google
wuu,si,Google
wuu,simple,Google
wuu,sk,Google
wuu,sl,Google
wuu,sm,Google
wuu,sn,Google
wuu,so,Google
wuu,sq,Google
wuu,sr,Google
wuu,st,Google
wuu,su,Google
wuu,sv,Google
wuu,sw,Google
wuu,ta,Google
wuu,te,Google
wuu,tg,Google
wuu,th,Google
wuu,ti,Google
wuu,tk,Google
wuu,tl,Google
wuu,tr,Google
wuu,ts,Google
wuu,tt,Google
wuu,tw,Google
wuu,ug,Google
wuu,uk,Google
wuu,ur,Google
wuu,uz,Google
wuu,vi,Google
wuu,xh,Google
wuu,yi,Google
wuu,yo,Google
wuu,yue,Google
wuu,zh,Google
wuu,zu,Google
xh,af,Google
xh,am,Google
xh,ar,Google
xh,arz,Google
xh,as,Google
xh,ay,Google
xh,az,Google
xh,be,Google
xh,be-tarask,Google
xh,bg,Google
xh,bho,Google
xh,bm,Google
xh,bn,Google
xh,bs,Google
xh,ca,Google
xh,ceb,Google
xh,ckb,Google
xh,co,Google
xh,cs,Google
xh,cy,Google
xh,da,Google
xh,de,Google
xh,dv,Google
xh,ee,Google
xh,el,Google
xh,en,Google
xh,eo,Google
xh,es,Google
xh,et,Google
xh,eu,Google
xh,fa,Google
xh,fi,Google
xh,fr,Google
xh,fy,Google
xh,ga,Google
xh,gan,Google
xh,gd,Google
xh,gl,Google
xh,gn,Google
xh,gom,Google
xh,gu,Google
xh,ha,Google
xh,haw,Google
xh,he,Google
xh,hi,Google
xh,hr,Google
xh,ht,Google
xh,hu,Google
xh,hy,Google
xh,id,Google
xh,ig,Google
xh,ilo,Google
xh,is,Google
xh,it,Google
xh,ja,Google
xh,jv,Google
xh,ka,Google
xh,kk,Google
xh,km,Google
xh,kn,Google
xh,ko,Google
xh,ku,Google
xh,ky,Google
xh,la,Google
xh,lb,Google
xh,lg,Google
xh,ln,Google
xh,lo,Google
xh,lt,Google
xh,lv,Google
xh,mai,Google
xh,mg,Google
xh,mi,Google
xh,mk,Google
xh,ml,Google
xh,mn,Google
xh,mni,Google
xh,mr,Google
xh,ms,Google
xh,mt,Google
xh,my,Google
xh,ne,Google
xh,nl,Google
xh,no,Google
xh,nso,Google
xh,ny,Google
xh,om,Google
xh,or,Google
xh,pa,Google
xh,pl,Google
xh,ps,Google
xh,pt,Google
xh,qu,Google
xh,ro,Google
xh,ru,Google
xh,rw,Google
xh,sa,Google
xh,sd,Google
xh,sh,Google
xh,si,Google
xh,simple,Google
xh,sk,Google
xh,sl,Google
xh,sm,Google
xh,sn,Google
xh,so,Google
xh,sq,Google
xh,sr,Google
xh,st,Google
xh,su,Google
xh,sv,Google
xh,sw,Google
xh,ta,Google
xh,te,Google
xh,tg,Google
xh,th,Google
xh,ti,Google
xh,tk,Google
xh,tl,Google
xh,tr,Google
xh,ts,Google
xh,tt,Google
xh,tw,Google
xh,ug,Google
xh,uk,Google
xh,ur,Google
xh,uz,Google
xh,vi,Google
xh,wuu,Google
xh,yi,Google
xh,yo,Google
xh,yue,Google
xh,zh,Google
xh,zu,Google
yi,af,Google
yi,am,Google
yi,ar,Google
yi,arz,Google
yi,as,Google
yi,ay,Google
yi,az,Google
yi,be,Google
yi,be-tarask,Google
yi,bg,Google
yi,bho,Google
yi,bm,Google
yi,bn,Google
yi,bs,Google
yi,ca,Google
yi,ceb,Google
yi,ckb,Google
yi,co,Google
yi,cs,Google
yi,cy,Google
yi,da,Google
yi,de,Google
yi,dv,Google
yi,ee,Google
yi,el,Google
yi,en,Google
yi,eo,Google
yi,es,Google
yi,et,Google
yi,eu,Google
yi,fa,Google
yi,fi,Google
yi,fr,Google
yi,fy,Google
yi,ga,Google
yi,gan,Google
yi,gd,Google
yi,gl,Google
yi,gn,Google
yi,gom,Google
yi,gu,Google
yi,ha,Google
yi,haw,Google
yi,he,Google
yi,hi,Google
yi,hr,Google
yi,ht,Google
yi,hu,Google
yi,hy,Google
yi,id,Google
yi,ig,Google
yi,ilo,Google
yi,is,Google
yi,it,Google
yi,ja,Google
yi,jv,Google
yi,ka,Google
yi,kk,Google
yi,km,Google
yi,kn,Google
yi,ko,Google
yi,ku,Google
yi,ky,Google
yi,la,Google
yi,lb,Google
yi,lg,Google
yi,ln,Google
yi,lo,Google
yi,lt,Google
yi,lv,Google
yi,mai,Google
yi,mg,Google
yi,mi,Google
yi,mk,Google
yi,ml,Google
yi,mn,Google
yi,mni,Google
yi,mr,Google
yi,ms,Google
yi,mt,Google
yi,my,Google
yi,ne,Google
yi,nl,Google
yi,no,Google
yi,nso,Google
yi,ny,Google
yi,om,Google
yi,or,Google
yi,pa,Google
yi,pl,Google
yi,ps,Google
yi,pt,Google
yi,qu,Google
yi,ro,Google
yi,ru,Google
yi,rw,Google
yi,sa,Google
yi,sd,Google
yi,sh,Google
yi,si,Google
yi,simple,Google
yi,sk,Google
yi,sl,Google
yi,sm,Google
yi,sn,Google
yi,so,Google
yi,sq,Google
yi,sr,Google
yi,st,Google
yi,su,Google
yi,sv,Google
yi,sw,Google
yi,ta,Google
yi,te,Google
yi,tg,Google
yi,th,Google
yi,ti,Google
yi,tk,Google
yi,tl,Google
yi,tr,Google
yi,ts,Google
yi,tt,Google
yi,tw,Google
yi,ug,Google
yi,uk,Google
yi,ur,Google
yi,uz,Google
yi,vi,Google
yi,wuu,Google
yi,xh,Google
yi,yo,Google
yi,yue,Google
yi,zh,Google
yi,zu,Google
yo,af,Google
yo,am,Google
yo,ar,Google
yo,arz,Google
yo,as,Google
yo,ay,Google
yo,az,Google
yo,be,Google
yo,be-tarask,Google
yo,bg,Google
yo,bho,Google
yo,bm,Google
yo,bn,Google
yo,bs,Google
yo,ca,Google
yo,ceb,Google
yo,ckb,Google
yo,co,Google
yo,cs,Google
yo,cy,Google
yo,da,Google
yo,de,Google
yo,dv,Google
yo,ee,Google
yo,el,Google
yo,en,Google
yo,eo,Google
yo,es,Google
yo,et,Google
yo,eu,Google
yo,fa,Google
yo,fi,Google
yo,fr,Google
yo,fy,Google
yo,ga,Google
yo,gan,Google
yo,gd,Google
yo,gl,Google
yo,gn,Google
yo,gom,Google
yo,gu,Google
yo,ha,Google
yo,haw,Google
yo,he,Google
yo,hi,Google
yo,hr,Google
yo,ht,Google
yo,hu,Google
yo,hy,Google
yo,id,Google
yo,ig,Google
yo,ilo,Google
yo,is,Google
yo,it,Google
yo,ja,Google
yo,jv,Google
yo,ka,Google
yo,kk,Google
yo,km,Google
yo,kn,Google
yo,ko,Google
yo,ku,Google
yo,ky,Google
yo,la,Google
yo,lb,Google
yo,lg,Google
yo,ln,Google
yo,lo,Google
yo,lt,Google
yo,lv,Google
yo,mai,Google
yo,mg,Google
yo,mi,Google
yo,mk,Google
yo,ml,Google
yo,mn,Google
yo,mni,Google
yo,mr,Google
yo,ms,Google
yo,mt,Google
yo,my,Google
yo,ne,Google
yo,nl,Google
yo,no,Google
yo,nso,Google
yo,ny,Google
yo,om,Google
yo,or,Google
yo,pa,Google
yo,pl,Google
yo,ps,Google
yo,pt,Google
yo,qu,Google
yo,ro,Google
yo,ru,Google
yo,rw,Google
yo,sa,Google
yo,sd,Google
yo,sh,Google
yo,si,Google
yo,simple,Google
yo,sk,Google
yo,sl,Google
yo,sm,Google
yo,sn,Google
yo,so,Google
yo,sq,Google
yo,sr,Google
yo,st,Google
yo,su,Google
yo,sv,Google
yo,sw,Google
yo,ta,Google
yo,te,Google
yo,tg,Google
yo,th,Google
yo,ti,Google
yo,tk,Google
yo,tl,Google
yo,tr,Google
yo,ts,Google
yo,tt,Google
yo,tw,Google
yo,ug,Google
yo,uk,Google
yo,ur,Google
yo,uz,Google
yo,vi,Google
yo,wuu,Google
yo,xh,Google
yo,yi,Google
yo,yue,Google
yo,zh,Google
yo,zu,Google
yue,af,Google
yue,am,Google
yue,ar,Google
yue,arz,Google
yue,as,Google
yue,ay,Google
yue,az,Google
yue,be,Google
yue,be-tarask,Google
yue,bg,Google
yue,bho,Google
yue,bm,Google
yue,bn,Google
yue,bs,Google
yue,ca,Google
yue,ceb,Google
yue,ckb,Google
yue,co,Google
yue,cs,Google
yue,cy,Google
yue,da,Google
yue,de,Google
yue,dv,Google
yue,ee,Google
yue,el,Google
yue,en,Google
yue,eo,Google
yue,es,Google
yue,et,Google
yue,eu,Google
yue,fa,Google
yue,fi,Google
yue,fr,Google
yue,fy,Google
yue,ga,Google
yue,gan,Google
yue,gd,Google
yue,gl,Google
yue,gn,Google
yue,gom,Google
yue,gu,Google
yue,ha,Google
yue,haw,Google
yue,he,Google
yue,hi,Google
yue,hr,Google
yue,ht,Google
yue,hu,Google
yue,hy,Google
yue,id,Google
yue,ig,Google
yue,ilo,Google
yue,is,Google
yue,it,Google
yue,ja,Google
yue,jv,Google
yue,ka,Google
yue,kk,Google
yue,km,Google
yue,kn,Google
yue,ko,Google
yue,ku,Google
yue,ky,Google
yue,la,Google
yue,lb,Google
yue,lg,Google
yue,ln,Google
yue,lo,Google
yue,lt,Google
yue,lv,Google
yue,mai,Google
yue,mg,Google
yue,mi,Google
yue,mk,Google
yue,ml,Google
yue,mn,Google
yue,mni,Google
yue,mr,Google
yue,ms,Google
yue,mt,Google
yue,my,Google
yue,ne,Google
yue,nl,Google
yue,no,Google
yue,nso,Google
yue,ny,Google
yue,om,Google
yue,or,Google
yue,pa,Google
yue,pl,Google
yue,ps,Google
yue,pt,Google
yue,qu,Google
yue,ro,Google
yue,ru,Google
yue,rw,Google
yue,sa,Google
yue,sd,Google
yue,sh,Google
yue,si,Google
yue,simple,Google
yue,sk,Google
yue,sl,Google
yue,sm,Google
yue,sn,Google
yue,so,Google
yue,sq,Google
yue,sr,Google
yue,st,Google
yue,su,Google
yue,sv,Google
yue,sw,Google
yue,ta,Google
yue,te,Google
yue,tg,Google
yue,th,Google
yue,ti,Google
yue,tk,Google
yue,tl,Google
yue,tr,Google
yue,ts,Google
yue,tt,Google
yue,tw,Google
yue,ug,Google
yue,uk,Google
yue,ur,Google
yue,uz,Google
yue,vi,Google
yue,wuu,Google
yue,xh,Google
yue,yi,Google
yue,yo,Google
yue,zh,Google
yue,zu,Google
zh,af,Google
zh,am,Google
zh,ar,Google
zh,arz,Google
zh,as,Google
zh,ay,Google
zh,az,Google
zh,be,Google
zh,be-tarask,Google
zh,bg,Google
zh,bho,Google
zh,bm,Google
zh,bn,Google
zh,bs,Google
zh,ca,Google
zh,ceb,Google
zh,ckb,Google
zh,co,Google
zh,cs,Google
zh,cy,Google
zh,da,Google
zh,de,Google
zh,dv,Google
zh,ee,Google
zh,el,Google
zh,en,Google
zh,eo,Google
zh,es,Google
zh,et,Google
zh,eu,Google
zh,fa,Google
zh,fi,Google
zh,fr,Google
zh,fy,Google
zh,ga,Google
zh,gan,Google
zh,gd,Google
zh,gl,Google
zh,gn,Google
zh,gom,Google
zh,gu,Google
zh,ha,Google
zh,haw,Google
zh,he,Google
zh,hi,Google
zh,hr,Google
zh,ht,Google
zh,hu,Google
zh,hy,Google
zh,id,Google
zh,ig,Google
zh,ilo,Google
zh,is,Google
zh,it,Google
zh,ja,Google
zh,jv,Google
zh,ka,Google
zh,kk,Google
zh,km,Google
zh,kn,Google
zh,ko,Google
zh,ku,Google
zh,ky,Google
zh,la,Google
zh,lb,Google
zh,lg,Google
zh,ln,Google
zh,lo,Google
zh,lt,Google
zh,lv,Google
zh,mai,Google
zh,mg,Google
zh,mi,Google
zh,mk,Google
zh,ml,Google
zh,mn,Google
zh,mni,Google
zh,mr,Google
zh,ms,Google
zh,mt,Google
zh,my,Google
zh,ne,Google
zh,nl,Google
zh,no,Google
zh,nso,Google
zh,ny,Google
zh,om,Google
zh,or,Google
zh,pa,Google
zh,pl,Google
zh,ps,Google
zh,pt,Google
zh,qu,Google
zh,ro,Google
zh,ru,Google
zh,rw,Google
zh,sa,Google
zh,sd,Google
zh,sh,Google
zh,si,Google
zh,simple,Google
zh,sk,Google
zh,sl,Google
zh,sm,Google
zh,sn,Google
zh,so,Google
zh,sq,Google
zh,sr,Google
zh,st,Google
zh,su,Google
zh,sv,Google
zh,sw,Google
zh,ta,Google
zh,te,Google
zh,tg,Google
zh,th,Google
zh,ti,Google
zh,tk,Google
zh,tl,Google
zh,tr,Google
zh,ts,Google
zh,tt,Google
zh,tw,Google
zh,ug,Google
zh,uk,Google
zh,ur,Google
zh,uz,Google
zh,vi,Google
zh,wuu,Google
zh,xh,Google
zh,yi,Google
zh,yo,Google
zh,yue,Google
zh,zu,Google
zu,af,Google
zu,am,Google
zu,ar,Google
zu,arz,Google
zu,as,Google
zu,ay,Google
zu,az,Google
zu,be,Google
zu,be-tarask,Google
zu,bg,Google
zu,bho,Google
zu,bm,Google
zu,bn,Google
zu,bs,Google
zu,ca,Google
zu,ceb,Google
zu,ckb,Google
zu,co,Google
zu,cs,Google
zu,cy,Google
zu,da,Google
zu,de,Google
zu,dv,Google
zu,ee,Google
zu,el,Google
zu,en,Google
zu,eo,Google
zu,es,Google
zu,et,Google
zu,eu,Google
zu,fa,Google
zu,fi,Google
zu,fr,Google
zu,fy,Google
zu,ga,Google
zu,gan,Google
zu,gd,Google
zu,gl,Google
zu,gn,Google
zu,gom,Google
zu,gu,Google
zu,ha,Google
zu,haw,Google
zu,he,Google
zu,hi,Google
zu,hr,Google
zu,ht,Google
zu,hu,Google
zu,hy,Google
zu,id,Google
zu,ig,Google
zu,ilo,Google
zu,is,Google
zu,it,Google
zu,ja,Google
zu,jv,Google
zu,ka,Google
zu,kk,Google
zu,km,Google
zu,kn,Google
zu,ko,Google
zu,ku,Google
zu,ky,Google
zu,la,Google
zu,lb,Google
zu,lg,Google
zu,ln,Google
zu,lo,Google
zu,lt,Google
zu,lv,Google
zu,mai,Google
zu,mg,Google
zu,mi,Google
zu,mk,Google
zu,ml,Google
zu,mn,Google
zu,mni,Google
zu,mr,Google
zu,ms,Google
zu,mt,Google
zu,my,Google
zu,ne,Google
zu,nl,Google
zu,no,Google
zu,nso,Google
zu,ny,Google
zu,om,Google
zu,or,Google
zu,pa,Google
zu,pl,Google
zu,ps,Google
zu,pt,Google
zu,qu,Google
zu,ro,Google
zu,ru,Google
zu,rw,Google
zu,sa,Google
zu,sd,Google
zu,sh,Google
zu,si,Google
zu,simple,Google
zu,sk,Google
zu,sl,Google
zu,sm,Google
zu,sn,Google
zu,so,Google
zu,sq,Google
zu,sr,Google
zu,st,Google
zu,su,Google
zu,sv,Google
zu,sw,Google
zu,ta,Google
zu,te,Google
zu,tg,Google
zu,th,Google
zu,ti,Google
zu,tk,Google
zu,tl,Google
zu,tr,Google
zu,ts,Google
zu,tt,Google
zu,tw,Google
zu,ug,Google
zu,uk,Google
zu,ur,Google
zu,uz,Google
zu,vi,Google
zu,wuu,Google
zu,xh,Google
zu,yi,Google
zu,yo,Google
zu,yue,Google
zu,zh,Google
en,wuu,LingoCloud
en,zh,LingoCloud
ja,wuu,LingoCloud
ja,zh,LingoCloud
simple,wuu,LingoCloud
simple,zh,LingoCloud
zh,en,LingoCloud
zh,ja,LingoCloud
zh,simple,LingoCloud
zh,wuu,LingoCloud
en,as,OpusMT
en,bcl,OpusMT
en,ts,OpusMT
en,qqq,TestClient
af,am,Yandex
af,ar,Yandex
af,az,Yandex
af,ba,Yandex
af,be,Yandex
af,be-tarask,Yandex
af,bn,Yandex
af,bg,Yandex
af,bs,Yandex
af,ca,Yandex
af,ceb,Yandex
af,cs,Yandex
af,cv,Yandex
af,cy,Yandex
af,da,Yandex
af,de,Yandex
af,el,Yandex
af,en,Yandex
af,eo,Yandex
af,es,Yandex
af,et,Yandex
af,eu,Yandex
af,fa,Yandex
af,fi,Yandex
af,fr,Yandex
af,ga,Yandex
af,gd,Yandex
af,gl,Yandex
af,gu,Yandex
af,he,Yandex
af,hi,Yandex
af,hr,Yandex
af,ht,Yandex
af,hu,Yandex
af,hy,Yandex
af,id,Yandex
af,is,Yandex
af,it,Yandex
af,ja,Yandex
af,jv,Yandex
af,ka,Yandex
af,kk,Yandex
af,km,Yandex
af,kn,Yandex
af,ko,Yandex
af,ky,Yandex
af,la,Yandex
af,lb,Yandex
af,lo,Yandex
af,lt,Yandex
af,lv,Yandex
af,mi,Yandex
af,mg,Yandex
af,mhr,Yandex
af,ml,Yandex
af,mk,Yandex
af,mn,Yandex
af,mrj,Yandex
af,mr,Yandex
af,ms,Yandex
af,mt,Yandex
af,my,Yandex
af,nb,Yandex
af,ne,Yandex
af,nl,Yandex
af,pa,Yandex
af,pap,Yandex
af,pl,Yandex
af,pt,Yandex
af,ro,Yandex
af,ru,Yandex
af,sah,Yandex
af,sh,Yandex
af,si,Yandex
af,simple,Yandex
af,sk,Yandex
af,sl,Yandex
af,sq,Yandex
af,sr,Yandex
af,su,Yandex
af,sv,Yandex
af,sw,Yandex
af,ta,Yandex
af,te,Yandex
af,tg,Yandex
af,th,Yandex
af,tl,Yandex
af,tr,Yandex
af,tt,Yandex
af,udm,Yandex
af,uk,Yandex
af,ur,Yandex
af,uz,Yandex
af,vi,Yandex
af,wuu,Yandex
af,xh,Yandex
af,yi,Yandex
af,zh,Yandex
am,af,Yandex
am,ar,Yandex
am,az,Yandex
